Country Name,Country Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
East Asia & Pacific (IDA & IBRD countries),TEA,,,,,,,,,,,,,,,,,,,,,,,,,,95.40586853,92.05571747,90.8783493,91.54181671,92.23950958,93.0789032,94.00576782,93.04805756,92.51992798,91.67755127,90.76821899,89.94280243,93.86884308,99.67124939,101.2843628,102.2252808,100.5392685,100.5737228,98.95352173,95.70211029,93.54498291,95.1700592,97.09229279,
Europe & Central Asia (IDA & IBRD countries),TEC,,,,,,,,,,,,,,,,,,,,,,,96.7559967,96.15866089,95.77311707,94.67823029,94.4731369,95.02201843,94.91368866,94.69618988,94.75258636,96.89494324,97.6764679,97.28858185,98.20025635,99.38787079,97.22731781,95.88777924,96.2116394,97.02768707,97.28160095,98.38902283,97.85578918,98.42971039,97.99353027,99.00682831,97.67871857,97.74378204,
Togo,TGO,,37.58860016,44.92971039,,,,62.75558853,,74.08158875,71.94922638,73.78928375,69.12992096,64.92519379,63.35427094,55.33715057,47.97592163,46.97932816,45.3430481,51.29182053,42.22779846,49.9204483,49.59907913,50.36621857,,38.35531998,54.75046921,63.76454163,,,72.76541901,82.14679718,88.8049469,,86.2304306,87.37226105,86.42195892,85.74674988,,77.32679749,75.90770721,79.7477417,81.03498077,83.39615631,84.90293884,89.92623138,87.20443726,,95.01463318,
Thailand,THA,,,,,,42.04962158,43.77014923,43.74892044,44.45849991,,,73.02552032,,,,,,,,,,,,,,,,,,89.19032288,85.44149017,87.48052216,,,,,,,,,,,,,,,,92.69950867,
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.80697632,100.6076508,102.4592514,97.54107666,,97.70187378,99.06864166,93.69114685,92.72516632,
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,,,,,81.26966858,81.64920807,82.4912796,84.09423828,84.16175842,85.40209961,86.14517975,86.97398376,87.63603973,88.44779205,89.35195923,88.82524109,90.37319183,90.3822937,90.36105347,90.31777954,89.52095795,90.58573914,91.2769928,92.00389099,92.50038147,93.19291687,93.77084351,94.67133331,96.09747314,96.27871704,97.11177063,96.52851105,98.24978638,97.34911346,95.47868347,96.15289307,97.30641937,98.17008972,98.22519684,98.40457916,98.50364685,98.62915039,99.2321167,99.13275146,99.64369202,98.88800812,98.54608154,98.14507294,
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.16625977,66.73580933,64.73441315,72.57790375,78.97338104,87.01445007,95.02890778,98.08046722,93.05735779,,
Middle East & North Africa (IDA & IBRD countries),TMN,61.48656082,61.4474411,61.43650818,63.69541168,65.76740265,69.88156128,71.69361877,74.60122681,74.64186096,69.03175354,71.50048828,75.33611298,75.67783356,76.84707642,79.52374268,84.43839264,82.5790863,81.78578949,81.50435638,81.4332428,82.89147949,83.21347809,84.39663696,85.45394897,84.92688751,86.34905243,86.32092285,86.21366119,86.10610199,85.89582825,84.62174988,86.39810944,86.7057724,88.6366272,91.42440033,92.47747803,89.55268097,90.49111938,93.50849915,91.7336731,94.06014252,94.74353027,95.61930847,91.89543915,91.55925751,90.97756958,90.36962128,90.57879639,
Tonga,TON,,,,,,,,83.78755951,90.5386734,113.7362595,,132.2197571,126.2587128,,119.2146988,96.61157227,102.5316467,,,,135.1351471,99.37007904,,104.9446487,,,,,107.6222,104.3693314,,106.9858704,,,,108.0308914,101.3239899,,,,,,99.77204132,115.0674667,,,,,
South Asia (IDA & IBRD),TSA,53.51567078,53.68273163,54.44459152,54.99145126,55.53218842,56.91561127,57.83800125,57.81948853,59.3155098,60.61365891,61.96197128,63.36212158,64.71172333,66.08644867,67.50675201,68.95149994,70.3616333,71.76061249,72.9519577,73.78279877,74.47525024,75.17262268,75.8743515,76.45368958,77.06006622,77.64927673,76.9200592,76.20379639,75.4958725,74.84017181,76.99707794,76.72422028,79.43228149,80.16977692,82.07283783,83.98377228,85.24549866,86.55563354,87.95868683,89.17848969,88.93937683,88.59561157,90.21179199,91.48870087,93.44477081,94.11933136,93.86296082,94.53514862,
Sub-Saharan Africa (IDA & IBRD countries),TSS,,,53.8232193,54.31100845,54.86101151,55.96097183,56.71350861,58.01258087,59.45063019,60.90795898,61.26034164,62.21585846,63.12585068,63.13734055,64.81099701,62.10620117,61.71305847,60.90174103,60.09423065,58.88653183,59.39665985,59.71697998,59.16902161,59.71181107,58.68967056,58.58282852,58.89725113,58.71086884,58.40063095,58.69718933,59.3102684,61.13959885,62.54758072,63.62363052,65.01022339,67.15084839,69.77992249,69.32932281,68.95130157,71.22322083,70.6029892,71.0014801,70.88513184,71.24456024,70.99282837,70.88336182,70.65743256,70.61412811,
Trinidad and Tobago,TTO,,,,,,,,,,,,,111.6968689,,,97.23536682,,,93.75302887,,,96.72093964,97.20867157,96.80976105,,,86.24545288,87.70519257,,98.73628998,92.1756897,85.43979645,,88.71066284,93.95709991,90.2647171,,95.53218079,93.61035919,95.57611084,94.72544861,,,,,,,,
Tunisia,TUN,,,,76.90538788,,,80.25003052,82.03024292,86.62651062,72.04390717,74.42048645,98.46845245,74.53057861,73.51696014,76.71174622,76.27243042,78.88213348,80.21734619,78.73471832,83.56638336,87.3087616,80.61630249,,77.68675232,83.58273315,93.22418976,89.1578064,91.30970001,,88.54347229,87.81459045,88.55509949,93.87600708,97.50901794,100.5665131,103.1606293,,103.8534317,92.81790161,87.71347809,99.25079346,,,96.41342926,99.0823822,102.7418594,,,
Turkey,TUR,,,,,,,,,,,,,,,97.24781799,98.39266968,101.1699295,101.4681396,114.0105515,99.61086273,100.2103882,101.9959717,107.8537827,101.1375504,100.8652496,98.23135376,,,,,,,,,102.2009125,106.457283,102.0365601,100.0484238,100.6777191,99.74933624,99.67127228,101.5291901,100.8645096,,92.20481873,93.07875824,,,
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.09375,83.47106934,88.52458954,94.26229858,102.4590225,89.34426117,,,,,,,,101.9417496,101.9417496,108.7378616,,
Tanzania,TZA,,,,,,44.64358902,49.41801071,,,,,87.08281708,97.14044189,102.0393829,129.4155121,,71.31301117,67.78604126,61.28762817,47.91986084,,61.66883087,55.86912155,58.76638031,56.28956985,,,57.7721405,48.35189056,56.13761139,48.90005875,54.12916946,58.47291183,,58.49092865,56.19701004,72.87680054,83.3406601,,99.07502747,83.69499207,,73.36997223,69.00881958,,,55.32575989,,
Uganda,UGA,,,,,,,,,,,,,56.91521835,,,,47.68555069,,,,,,,,,,,,,,,66.02568817,66.75073242,66.13822174,61.43709946,59.23915863,,53.77965164,57.58000183,72.58831024,55.5553093,53.42705917,54.34080887,54.1996994,57.02684021,,51.73841858,49.89641953,
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,96.85733032,94.40068817,,,,,99.82225037,96.10462952,99.83512878,101.0233078,,,118.0177994,104.6482315,100.2905807,97.33927917,94.43531036,96.14206696,96.1831131,97.1309433,103.0734787,102.5375366,,,,
Upper middle income,UMC,,,,,,,,,,,,,,,,,,,,,,,,97.70214081,98.69950104,96.36543274,93.91179657,92.90094757,93.37355804,93.55133057,94.03108978,94.79473114,94.69458771,94.06955719,93.63300323,93.42720032,92.56430054,95.14035797,100.305397,101.3218536,101.6964111,100.5634232,99.79325104,98.77610779,95.03027344,93.19139862,94.20826721,95.66861725,
Uruguay,URY,,,,,66.80725861,,69.7405777,68.71116638,67.56260681,69.80860138,70.83706665,,,,,85.14392853,84.92871857,89.09329224,89.86486053,91.19020844,91.91313934,92.46600342,90.58766937,92.14141846,92.10790253,92.82274628,92.26769257,94.29279327,96.91462708,94.91159058,94.99964142,93.86376953,92.415802,90.08840942,91.56446075,93.35946655,98.36148834,102.7387238,104.8911209,105.3790588,104.6193619,,,103.6875534,102.9247818,101.8243637,102.5605469,,
United States,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5146713,102.5025101,95.78369904,94.20233154,96.20986938,98.29218292,96.55957031,94.85782623,92.52081299,92.03649139,92.98249054,93.16327667,97.25050354,96.69513702,98.48213196,96.6680069,98.37573242,
St. Vincent and the Grenadines,VCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.51982117,90.4888916,,,,113.8218918,,96.67932129,82.18779755,100.1000977,111.2139893,102.3231277,97.84715271,98.05194855,92.73319244,
"Venezuela, RB",VEN,,,,,,,,,,,,,,,,,,,74.87828064,74.4203186,,76.33512115,79.86422729,79.30860901,,,75.96646881,76.46253967,,77.05962372,79.07042694,80.34597778,87.44486237,85.73657227,85.57698059,87.00411987,90.85137939,93.61972046,92.33525085,92.25240326,91.23058319,92.37870026,93.76348877,93.8239975,95.34503174,94.57463837,91.626091,88.8381424,
British Virgin Islands,VGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6493912,101.3290482,106.8208237,103.8103333,102.7603683,,,,,,,,,,99.09404755,104.1592484,104.2126312,104.5282135,,
Vanuatu,VUT,,,,,,,,,,,,,,,,,,,,,,,85.26267242,,77.12304688,,,,91.96276855,,89.94621277,106.2576218,,,91.42314911,,,81.55303955,77.9524765,81.94583893,80.86785126,,,90.15437317,,,,,
World,WLD,,,78.76905823,79.32215881,79.55821991,80.27644348,80.81780243,81.47467804,82.04686737,82.40853882,83.28266144,83.97395325,84.25039673,84.67858887,85.63079071,85.97010803,86.09586334,85.89357758,85.86463928,85.41902161,85.45806885,85.62702179,84.98787689,85.60294342,85.93804169,85.19326782,84.13967133,83.74086761,83.84937286,83.94815826,84.82515717,85.38134766,85.91214752,85.94786835,86.30712891,86.85188293,87.06767273,88.42778778,90.20967865,91.09748077,91.15657806,90.68839264,91.14904785,90.90081787,90.59194946,90.16329956,90.1696167,90.69371796,
Samoa,WSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.91278076,92.71099854,89.66387177,,,,,,109.7099609,,107.7216797,106.5727692,101.5873032,104.8151321,,102.6448364,101.8691635,105.5423584,98.65020752,
Kosovo,XKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.62319946,,76.91439819,74.30055237,76.78121185,74.42179108,72.27786255,,,73.73784637,,74.43862152,,78.15039063,76.77423859,,,78.97676086,,
South Africa,ZAF,,,,,,,,,,,,,,,,,,,,,,69.19483185,,,,,,,84.41629791,80.32637024,83.31417847,,87.28781891,91.18174744,97.09770966,,,,,,,,,,,84.75859833,81.05789948,,
Zambia,ZMB,,,86.98053741,87.8822937,91.83180237,92.91660309,93.05297089,94.19757843,98.28144836,96.68395996,97.57937622,96.87837982,98.78666687,101.2368011,109.0195007,,103.0047684,,,,,,,,,,,,70.41291046,68.07923126,64.35285187,,64.01457214,,74.2052536,92.51345825,86.56638336,90.56719971,94.22325134,87.72395325,90.8815918,,85.75811005,79.70394897,,,,,
Zimbabwe,ZWE,,,,,,,,,,,,,,,94.62805939,,,,,,,,,,,,,,,95.83821869,,95.30480957,88.09522247,85.94042206,,,,,,,,,86.89923859,88.21813965,,,,,
