Country Name	Country Code	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
Heavily indebted poor countries (HIPC)	HPC			25.2808609	25.78079033	26.16897011	27.09955025	27.98019981	29.43783951	31.08558083	31.99427032	33.17195129	34.94908905	36.12874985	37.19818878	40.24319077	37.49975967	37.59421921	37.09244156	36.02056122	34.56203842	35.32661057	36.16415024	35.5138588	36.55820847	35.41464996	35.31811142	36.13825989	35.78744125	35.87834167	37.18009186	37.66452026	39.79288101	41.69760895	43.54016113	45.02642822	47.65028	50.17858124	52.814991	56.88721085	60.48567963	61.18653107	60.80952835	62.19689178	62.2277298	62.88145065	63.42739105	63.54724884	63.79856873	
Croatia	HRV																										80.66864014	84.63925171	85.84655762	90.99064636	89.22720337	90.21923828	94.971138	96.985672	96.86685181		104.2783127	101.1136398	103.7922668	99.39417267	93.97154236	91.39794159	92.96247864	92.31491089	94.08123779	95.68789673	100.6004868	98.48665619		
Haiti	HTI										24.87817955	25.37771988		26.66782951	28.63106918		31.50909996	33.17948151	35.33150101										46.70875168																					
Hungary	HUN							98.39061737	100.6408463	105.4201584	99.57807159	98.43286133	93.9487381	93.63401031	94.75537872	103.5426331	114.3465729	104.5148087	97.61493683	90.00495911	83.71073914	82.46224976							97.24629211	98.43559265	94.89541626	95.63970947	97.6118927	98.960289	95.6827774	94.87548828	93.3355484	98.49865723	94.36686707	95.41519165	96.62654877	96.54704285	98.98783112	97.36932373	98.04022217	96.38021088	96.90144348	98.38153076		
IBRD only	IBD		70.40679932	70.85256195	71.40057373	71.63848114	72.24913025	72.89685059	74.1049881	74.82189941	75.6240387	76.86599731	77.77100372	78.30722809	78.93765259	79.90083313	80.8483429	81.198349	81.27452087	81.62152863	81.45857239	81.94191742	82.18685913	81.71900177	82.75567627	83.7514801	83.1131897	81.87423706	81.55013275	82.11894226	82.45828247	84.01191711	85.46726227	86.29425049	88.2181015	89.28533936	90.20584869	90.56273651	93.21125031	96.72570801	97.93431091	97.8483429	96.76196289	97.86818695	98.25373077	96.91158295	95.81439209	95.97692108	96.56416321	
IDA & IBRD total	IBT					65.48339081	66.07585907	66.70039368	67.66149902	68.42693329	69.29670715	70.41834259	71.28726196	71.84739685	72.4384613	73.43673706	73.8961792	74.10343933	74.02600861	74.10070801	73.76450348	74.12934875	74.37542725	73.9815979	74.8511734	75.48444366	74.98918152	74.1738205	74.04273987	74.54891968	75.03965759	76.35237122	77.59526825	78.25779724	79.74449921	80.51403046	81.52294159	82.13838959	83.87500763	86.34631348	87.86992645	88.10025787	87.54367065	88.972229	89.30451202	88.69368744	88.18039703	88.35262299	88.9683609	
IDA total	IDA					39.61463165	40.13925934	40.62776184	40.45917892	41.35712814	42.43196106	43.07664871	44.06293869	45.12073898	46.05625916	47.7836113	47.0418396	47.52946091	47.79159164	47.79378128	47.73855972	48.4179306	49.11671829	49.25090027	49.88751984	49.75297928	50.007061	50.53184891	50.70738983	51.12112045	52.14413834	52.82514191	54.13142014	55.30422974	56.52716827	57.43296814	59.6455307	61.6407814	61.8845787	62.68500137	65.69743347	67.17446899	68.17095947	70.6829071	71.16755676	72.31333923	73.19213104	73.64221191	74.50533295	
IDA blend	IDB																														67.43765259	67.60693359	67.98679352	67.85507965	67.43453217	67.4098587	68.45439911	70.86952209	68.92397308	67.08006287	68.86911774	70.98906708	71.73789978	74.88278961	76.25195313	76.42366791	76.44645691	76.00357056	75.79859161	
Indonesia	IDN																										95.33798218	93.97805023	92.37361908				94.17196655	95.35565948	95.62584686	96.26805878	94.91531372	92.85249329	95.28500366	95.86982727	99.5463562		102.4974365	107.3068008	104.3047028	101.2140732			98.45546722	
IDA only	IDX			26.86761093	27.72022057	28.04756927	28.68252945	29.32202911	28.92591095	29.97133064	30.78190994	31.68503952	33.00159073	34.4021492	35.66633987	38.12557983	36.96324921	37.62310028	37.8741684	37.82516098	37.64657974	38.59136963	39.69461823	39.81914902	40.73152161	40.52249908	40.88376999	41.71577072	41.88444138	42.66814041	44.25101852	45.23601151	47.0810318	48.96929932	51.07627106	52.49785995	55.32913971	57.1581192	58.48714066	60.58010101	64.19313812	65.38462067	66.51216125	68.73986816	68.82157898	70.40821838	71.66770935	72.52168274	73.88452911	
Isle of Man	IMN																																																	
India	IND		27.61395073			29.23011017													50.24333954	51.78121185							61.82115173				60.50164032	63.54201126	65.48210907	68.97933197	77.3201828					95.16374207	96.657341		93.30210876		99.03951263	100.1450729	100.3093796	98.6105423	96.55867767	
Not classified	INX																																																	
Ireland	IRL																							98.62534332	99.43173981	97.67024231	96.94523621																							
"Iran, Islamic Rep."	IRN		35.8092308																70.65413666	73.03027344	74.86692047	79.11038208	82.81575012	86.61358643	92.41663361	91.63503265	95.93657684		94.39109802			89.54463196	93.35198975	93.35639191	88.30374908	105.0132828	110.6255188	97.00108337	94.24285889	97.9382782	103.0104828	104.8828506	103.9801788	102.0260773			101.8181992	103.0738297	99.04073334	
Iraq	IRQ		21.03947067	21.28235054	23.1944809	23.66885948	27.65416908	28.83904076	37.43511963	41.81792831		53.25502014			48.6104393		58.56042862	57.13275146	53.42974854	58.11289978	53.70080948				54.03466034						51.11944962	50.41040039				68.02436829			56.6427002											
Iceland	ISL																													93.48455811	90.56878662	96.18623352	109.1228104	105.899559	109.3720703	97.55101776	96.32224274	98.7173996	94.98703766	94.71814728	98.45664978	97.06839752	99.14366913	101.9166336						
Israel	ISR																																	104.4070129	104.5942688	108.6774979	104.2218399	103.2904587	104.9459	100.8330231	104.493042	102.2433624	101.372139	106.8003464	102.115448	102.9934082	110.2063675	102.6549606	105.2465515	
Italy	ITA		97.03231049	99.30123138	99.22796631	100.264061	107.8968277	106.0170212	105.5423965	102.4771271	101.5815201	103.4071198	100.3098984	101.1110229	99.96778107	100.2891693	102.1717834	101.8595505	99.75363159	99.69271851	100.1650467	100.6635437	97.76531982	98.67723846		101.8261719	97.56690979	98.68837738	95.42990112		99.46981812	100.7427826	103.3580933	101.645401	101.9847794	100.6627426	98.78250885	98.80284882	100.809967	104.4329681	101.5300217	102.4586105	103.1934204	100.0513229	99.83740234	99.93399811	100.2828293	97.8846283		
Jamaica	JAM							84.4896698	86.56655884		93.49478149	89.48474884	92.12458801			93.2909317			93.49601746	96.17054749	98.76934052	98.75061798	96.4263916		91.51428223							88.99002838	84.06246948	89.87345886		88.24359894														
Jordan	JOR			57.51712036	63.57178116	74.77622223	85.70243073	90.64260101	91.82701111	95.75125122	94.63404083	96.18321228	94.01856995	94.01703644	91.64134979	95.43950653	96.3988266		86.98317719	87.84449005	89.01988983	92.33248138	94.51869965	94.16461182	93.80822754	95.63368225		92.81703949			92.85321808	95.85040283		91.25663757	94.42591095	94.76486969														
Japan	JPN		104.0222626	100.1614227	98.22982788	97.77071381	97.99285889	98.09326172	102.1392212	97.78811646	88.96456146	103.7467117	101.9790192	97.77680206	97.33120728	97.9879303	98.44922638	100.5112381	101.7904892	99.97186279	99.94703674	102.3949203	102.1853104	99.96048737		97.40660095																				103.0319901	101.8077393	100.6932678		
Kazakhstan	KAZ																									107.6352463	102.706459					92.03672028	93.74105835	95.36940002	96.46485901	103.5932007	104.3684006	100.8093491	97.5033493	101.8495102	103.2279282	107.2105179	113.5685883	107.35215	108.7985992	114.0897598	113.341362	109.1203537	109.416748	110.9293823
Kenya	KEN	37.3998909	40.17272949	43.50741959	46.20048904				59.82017136	62.06718826		81.23935699	80.86286926																							86.34182739	87.48397064									100.1839676	101.9623032	102.3509674		
Kyrgyz Republic	KGZ																														93.88948822	93.22239685	92.65847778	92.36644745	90.13407898	92.96479797	97.58760834	101.3713913	96.05342102	94.75887299	98.0699234	96.95368958	95.05879974	96.38458252	101.265419	105.7333069	112.5142517	105.0677109	103.4376068	
Cambodia	KHM																												12.84797955	26.74575043	35.69541168		46.05450058	55.53110886	62.80397034	74.27928925	85.38047791	89.0770874	90.82054138	86.03019714	83.40615082	85.35713959	87.37792969	92.81065369	90.57901001	96.66342163	96.23326111	94.26364136	91.88635254	
Kiribati	KIR								74.17655182	86.28495026	70.68273163	84.05404663	132.833786	122.8291321	130.3907471	123.4756088	123.6133118	126.3565903	113.4699936	112.1678314	115.5287781	105.5412369	113.6645966	107.3582611	104.7897186		112.0350113	121.5498886	127.9792709		106.1463394	95.07245636	118.1208115	113.5057526	117.1206207	125.6157608	120.8053665	109.0425491	101.1007614	107.2771912						119.93927		103.4513321		
St. Kitts and Nevis	KNA																																																	
"Korea, Rep."	KOR		92.88070679	94.17301178	103.5948486	102.557869	102.2434921	106.1132278	100.9924011	98.75714874	102.4054565	99.81381989	103.6546478	101.6574326	103.1135788	109.266098	106.9886627	106.071701	105.057663	100.20578	94.59487152	99.35240173	96.5089035	107.5951385	106.6819687	109.1761475	108.8836365		97.86086273	100.8519287	106.2020035	105.0361404	100.57621	95.91059113	102.242218	99.9874115	97.11768341	97.97814178	100.4758606	99.58236694	102.1018066	100.7349014	103.0536423	109.4065094	102.6696167	94.38574219	99.44367981	96.4692688		
Kuwait	KWT		55.80255127	51.57508087	46.43515015	44.74092102	53.49568939	75.5579071	62.8692894	68.66979218	67.51268768	76.77165222	88.55432129	87.88102722	93.474617	95.75839996	94.98429108	93.7154007	92.56629181					55.2106514		80.4079895	79.6241684	100.635498	96.95303345		93.95262909	97.62288666	89.11089325	96.33059692	105.0882263	106.8321533	113.8405838		107.6478195			96.50131989	98.82335663	98.22785187	101.7850266			104.2915726	97.72691345	
Latin America & Caribbean (excluding high income)	LAC					82.39865112	82.71504974	83.84851074	86.30053711	86.69268036	87.45098114	88.44737244	88.81163025	89.04148865	90.05184937	91.12808228	90.61329651	91.01528931	92.02362823	92.21523285	92.17015076	93.09854889	92.32450104	94.32041931	94.4153595	94.82763672	95.49640656	96.25879669	96.98214722	97.02819061	97.3843689	98.43779755	98.34516907	100.3382034	99.27879333	97.24758911	98.33396912	99.27046204	100.0348587	99.4466095	99.34155273	99.28582764	99.40782166	100.3675079	100.3701096	100.6671371	99.50572205	98.96588135	98.57235718	
Lao PDR	LAO																							35.57281113	38.76808167	42.25400162		50.13002014	52.43130112	57.49462128	62.50481033	61.42475891	62.40029907	63.59851074	63.08684921	63.2537117	65.57785034	68.36341095	71.46842957	74.43691254	77.37045288	82.58930969	88.61309814	93.27178192	98.07209778	100.014183	100.3928604	99.38630676	101.8203125	
Lebanon	LBN																													104.8941803	123.5608368	117.2260818	115.1316376	104.7496185	99.29071808	90.89237213	81.86534119	79.56452179	81.61392212	84.82711792	84.31700134	86.62943268	83.44194031	79.28727722	76.42948151	69.58249664	70.66117096	70.45787048	73.39399719	
Liberia	LBR									17.65537071																												59.3543396		56.41181183	54.97927094		59.87562943			54.17631912				
Libya	LBY		20.27032089	42.31093979	45.04690933	59.03731155	80.91062927	77.55664063	88.10664368	88.26190948	83.83331299	78.82154846	82.52572632		88.00192261																																			
St. Lucia	LCA														113.038353	107.1810074						123.1203003	112.2229309		113.6757431									106.5008469	102.0536194	100.519928	96.48506165	105.2725067	100.4181595											
Latin America & Caribbean	LCN				82.13297272	82.55551147	83.03791046	84.14328766	86.23773956	86.6656723	87.42572021	88.46914673	88.88014984	89.18653107	90.18254852	91.17082977	90.77121735	91.2074585	92.20124054	92.43228912	92.47177124	93.39440155	92.7721405	94.60797882	94.75478363	95.17967987	95.6016922	96.12387848	96.63445282	97.13230896	97.28798676	98.23872375	98.11573792	100.1527863	99.05063629	97.15891266	98.02172852	99.00058746	99.90473175	99.59007263	99.47398376	99.36406708	99.49089813	100.3319397	100.1332169	100.4452972	99.34616089	98.95982361	98.61058807	
Least developed countries: UN classification	LDC				25.29998016	25.63495064	26.2173996	26.74187088	26.12958908	27.16743088	28.0813694	28.91884041	30.11554909	31.39454079	32.66204071	35.21828842	33.89030838	34.44910812	34.56129074	34.4648819	34.19144821	35.26037979	36.3155899	36.21849823	37.32204819	36.96611023	37.47531128	38.37944031	38.67729187	39.46754074	40.97077942	41.96580887	43.8634491	45.82215118	47.73035049	49.52714157	52.23588943	54.21883011	55.71997833	57.86801147	61.7009201	62.71175003	63.6151886	65.54535675	66.95558929	68.65225983	69.62007904	70.51088715	71.8286438	
Low income	LIC			25.25111961	25.65299034	26.49349022	27.71439934	28.95582962	30.56735992	32.12987137	33.29309845	34.22703171	35.70035172	36.9818306	38.03953934	40.9482193	37.98746109	37.79639053	36.97327042	35.7537384	34.64685059	35.83044815	37.14337158	36.79864883	37.69878006	36.79085922	37.02864075	37.70687866	37.36861038	37.6841507	39.22562027	39.57617188	41.71268845	43.56674957	45.69042969	47.17807007	50.08758163	52.85829163	54.97077179	58.48083115	62.57546997	62.68471909	62.53001022	63.64823914	62.90306854	63.80559158	63.88911819	63.93727875	64.23162842	
Liechtenstein	LIE																																		97.53694916	103.8647308		109.1397781	102.727272	101.4492798	96.83258057	106.6350708	100.4608307	98.9743576		84.45596313	112.5	103.0927811		
Sri Lanka	LKA	62.79813004													86.49019623		87.17227936	89.52461243	89.99481201		94.87814331	97.65498352	99.70404053	99.17048645						97.15290833			106.5531387	111.0913391	104.8837509		101.0108337	100.3314819	97.17939758	92.53694916	92.12037659	98.04445648	98.28581238	96.90200043	97.13289642	96.92144012	97.67877197	99.54608917	101.1752472	
Lower middle income	LMC	43.36349869	43.47541046	43.55607986	44.15607834	44.12213135	44.74834061	45.19483948	46.19374084	47.22589111	48.15275955	49.83306885	51.43918991	52.95645905	54.56246185	56.64680862	58.67140961	59.94620895	60.8361702	61.67013931	62.55994034	63.32244873	63.7713089	64.2695694	65.51428986	66.55039215	67.42059326	67.38143158	67.27256775	67.54421234	67.8010025	69.76344299	71.43650818	73.06656647	76.99568176	78.76638031	80.67582703	82.36949158	83.86192322	85.08827972	86.74642181	87.45831299	87.40531158	90.43048859	92.00408173	92.83647919	93.1973114	92.63990784	93.01586151	
Low & middle income	LMY					65.20562744	65.82430267	66.50588226	67.56684875	68.38163757	69.24926758	70.34928131	71.19622803	71.71942139	72.31623077	73.32723236	73.74562073	73.90757751	73.79189301	73.8272934	73.45762634	73.82788849	74.08579254	73.6710968	74.53450012	75.22064972	74.74851227	73.92349243	73.85215759	74.27588654	74.80409241	76.14459991	77.39785767	78.04727173	79.55737305	80.33010101	81.37819672	81.98747253	83.71618652	86.18781281	87.74565887	87.98901367	87.42733002	88.86302948	89.217659	88.60417938	88.07943726	88.23161316	88.8519516	
Lesotho	LSO			45.67974091	52.25912857	64.83106995	68.66825867	63.60895157	59.3555603	61.18878937	62.50698853	63.39825821	64.09396362	64.44367981	64.47251892	63.72285843	63.48999023	64.66060638	69.46510315	73.27922821	73.6366806	77.47640228	78.80462646	81.15390015	80.41725922	82.28771973	84.52272034	80.29688263	79.51068878	78.8850174	75.0378418	73.80922699	75.09528351	76.60379791	77.70729065	80.45044708	75.41806793	94.84062958	86.87438202	82.68994141	82.61638641	83.31311035	81.31929016	81.25749969	83.35627747	84.01670837	85.08950043	86.83261108		
Late-demographic dividend	LTE																										94.2990799	91.48200226	90.69225311	91.44548798	92.15592957	93.16490936	94.4190979	94.18318176	93.54012299	92.69220734	92.32843781	92.36499023	95.32141113	100.5780563	102.2985229	102.6684723	101.3179932	100.4346237	99.03330994	95.18039703	92.8585434	95.21878815	97.22428131	
Lithuania	LTU																										93.25341034	97.78465271	97.5707016		95.57370758	101.7944717	102.269371	102.4375916	100.6818695	102.5378418	101.6193466	102.7281799	103.8740082	98.32919312	97.97361755	99.46327972	97.77615356	100.5485382	101.4021225	100.6939087	100.7263718	102.0637207		
Luxembourg	LUX						84.30476379	83.3142395	87.23242188	87.74961853	86.89601898				84.98670959																											85.08712769	86.677742	86.57407379	85.11550903	81.25	79.80065918	79.70628357		
Latvia	LVA																														92.90738678	98.8465271	100.1719894	99.31806183	99.71334839	103.5575409	101.5533295	102.7252579	100	101.4898071	99.0904007	100.3044128	98.98338318	98.49459839	98.75627136	99.92059326	101.0671768	97.98879242	99.00700378	
"Macao SAR, China"	MAC																					116.0158463		100.0420532	94.14833832						99.4485321	101.3266602	98.76451874	96.92154694	91.00756073	95.05465698	89.51834106	94.41873932	91.13420868	92.903862	87.64084625	91.86621094	95.46578979	93.74720764	90.88706207	95.32660675	97.02346802	99.88426208	106.4324265	
St. Martin (French part)	MAF																																																	
Morocco	MAR				18.75252914	19.72559929	20.76420975		25.26509094	27.81871033	30.3150692	31.81633949	33.58031845	35.84685898	36.92065811	37.9675293	45.29140854	44.55757904	44.55419922	40.43886185	34.90810013	41.26837158	38.301651	37.5196991	38.20487976	38.64200974	40.09357071	41.32204819	43.26036072	46.23506165	48.90660095	51.7582016	54.26644897	56.76752853	62.70658112	70.88900757	75.57794189	78.9789505	79.35275269	78.43755341	78.5036087	82.78958893	87.01091003	96.35015106	95.34892273	95.20776367	94.96626282	94.23870087	93.14891052	
Monaco	MCO																																																	
Moldova	MDA																										94.94225311							96.39881134	95.16993713	96.50727081	99.41259003	97.64872742	92.87084961	90.48338318	91.4650116	92.65367889	90.17375183	89.96170807	92.71388245	92.40325928	91.06886292	89.85061646	88.45005035	
Madagascar	MDG		23.44947052	25.60153961	26.64307022		29.25639915													39.43535995	36.28947067	35.78155899	34.60662079	31.05398941	32.28881073	29.9382	28.59770012	30.19940948		30.37718964	33.8689003	36.86344147	36.69522095	36.63127899	40.46083069	46.59434891	58.13785934	56.86640167	60.89558029	67.3349762	74.16130829	71.03829956	71.63420105	70.4601593	69.68234253	70.17874146	70.73860931	69.75856018		
Maldives	MDV																												117.0217972				183.9359436	188.6689758	180.2984314	178.9841919	137.0696564	128.4134827		111.4605408	114.0395737						90.81285095	95.65055847	91.4502182	
Middle East & North Africa	MEA	35.96559906	35.92176819	36.16820908	37.92427063	39.80249023	42.42623138	44.42974091	46.60631943	46.0038414	43.86827087	48.19556046	51.71981049	53.56927872	55.56298065	58.3346405	62.54824066	62.49491882	63.08037186	64.2355423	65.04360199	67.30956268	68.54660797	70.32467651	72.10552216	72.82804871	74.92237091	75.72442627	76.38342285	77.0037384	77.66333008	77.0938797	78.98803711	80.12866974	81.17476654	86.27854919	87.48529053	83.91600037	85.36328888	87.40364838	87.63707733	89.66847229	90.67642975	92.23636627	89.73117065	90.33513641	89.95603943	88.74642181	88.99475861	
Mexico	MEX						65.81925201	67.64098358	73.67533112																88.87309265	90.53977203	93.62480927	94.96871948	94.72260284		95.22267914	96.16359711	96.91233063	98.37718964	97.99002075	99.7771225	100.1706009	99.47515869	99.18058777	97.30686188	94.46466827	94.12801361	94.11387634	101.2532883	105.4490891	107.3856735	102.7613602	102.1436768	102.3120575	
Marshall Islands	MHL																														84.1763916			118.0555573	98.11965942		104.1832733	116.3306503	120.0803223	112.7451019	110.3383484		103.9451065					79.97138977		
Middle income	MIC					68.51392365	69.10838318	69.75995636	70.77664185	71.53147888	72.37751007	73.50021362	74.3147583	74.81165314	75.40818787	76.29273224	77.0766983	77.34562683	77.38751221	77.64835358	77.47638702	77.8814621	78.10697937	77.73616791	78.65374756	79.59145355	79.10446167	78.13738251	77.98802185	78.53871155	78.98378754	80.49836731	81.80149078	82.49712372	84.12818146	85.00331116	85.99195862	86.44863129	88.27628326	90.74157715	92.03830719	92.4381485	91.92253876	93.53468323	94.18759155	93.37850952	92.81784058	93.07430267	93.82649994	
North Macedonia	MKD																										94.19586945	95.55502319	96.81429291		97.58924866	95.20691681	93.29810333	97.10662842	91.85292816	91.8425293	93.34922791	89.66796875	90.3299408	91.44609833	90.89656067				89.03082275	90.07704163	91.12744904			
Mali	MLI										9.010499954		7.688980103			7.670320034	7.17869997		6.879990101	6.637770176												23.94298935	26.08369064	28.19319916	30.8478508	32.49871063	33.85065079	38.39297867	41.28324127	44.91991043	47.29001999	50.61125183	51.64670181	49.7521286		49.6823082	47.98511124	47.80508041	47.08728027	
Malta	MLT		111.5531464	111.7045135	106.4660721	106.1553268	93.19319153	70.31082916	98.96552277	91.94274139	101.3373566	104.1047974	117.8284683	103.534729	100.4391174	101.2761002	98.19412994	97.71470642	102.825058	98.50640106	98.49281311	99.02404785	98.91457367	100.8444824	106.8294373	104.1310501	97.52954102	101.5086212	95.94937134	102.4799423	105.3367691	109.9367294	106.8575668	106.4565125	103.6753387	100.3086395	95.41390991	97.45597076	94.55127716	95.95542908	90.97518921	97.31664276	102.5423737	91.05058289	94.34716797	104.3478317	99.89636993	102.5507507		
Myanmar	MMR		30.82386017	29.23510933	36.03871155	35.03253937																									69.66716003	75.93144226	76.76782227	78.18305206	80.59062195	82.35826874			89.88633728	88.93341827	87.43450928	88.15792084						87.60128021	96.68434906	
Middle East & North Africa (excluding high income)	MNA	34.79151917	34.77640915	35.07638168	37.02621078	39.09056854	41.89910126	43.95240021	46.34061813	45.64886093	43.31106949	47.84444046	51.46411896	53.36610031	55.39319992	58.28501129	62.85253143	62.65673065	63.17969131	64.36383057	65.1246109	67.50157166	68.78173828	70.68875122	72.45601654	73.06175232	75.25702667	75.90753937	76.41703796	76.91546631	77.47353363	76.70262909	78.68602753	79.72154999	80.61611938	86.01278687	87.16999054	82.88314819	84.19487	86.35935211	86.37822723	88.54490662	89.50153351	90.67308044	87.7986908	87.64749908	87.02497101	86.56980896	86.89846802	
Montenegro	MNE																																										75.05840302	100.7571793			95.46424866	88.87709045	90.13748932	
Mongolia	MNG																										77.06340027	82.53600311	81.37480164	91.37898254	88.85162354	89.30238342	94.17653656	100.9268494	102.5614395	97.56651306	97.44947815										97.82350922	93.21734619	91.49980164	
Northern Mariana Islands	MNP																																																	
Mozambique	MOZ				5.017479897									22.22097015	17.97706032	22.06483078	23.50403976	35.06669998	25.75962067	19.32938957	19.8441391	21.32064056	21.74144936	20.44857025	20.0766201	19.72644043	19.97233009				11.14675045	12.69779968	14.53423977	17.30717087		23.39299011	33.3899498	33.10221863	37.54822159	49.36569977	47.70603943	52.22148895	48.87670898	46.96134949	45.12908173	45.07891083	45.48064041		43.56018066	
Mauritania	MRT							5.617159843	5.306099892	6.111839771	9.293680191		16.09353065				21.73402977	24.35795975	22.54578018	28.54040909	25.3613205	21.33749008	25.56879044	24.87355042	27.33406067	26.76666069	27.40428925	29.02371979	32.91551971	39.21979904	41.04616165		41.98603058	40.59096909			41.65269089	42.70161819	54.47883987		68.41483307			68.44687653	71.10951233	68.52172089	70.08937073		71.28047943	
Mauritius	MUS														84.84635925	82.35767365	93.57556915	126.5558624	99.00319672	102.5609207	69.05751801	113.5098267	114.6940384	111.8741302	103.0109711	98.37521362	95.96591949	94.24317932	93.25972748	99.89476776	103.1140366	102.0124893	102.5093384	98.37496948	99.29949188	97.5734787	97.96868134	96.40995026	98.88336182	97.2485733	95.16384125	99.50753784	99.04210663	97.28588104	99.70256805	98.05899048	102.5028229	102.3915634	97.90268707	
Malawi	MWI					13.77657986	14.06379986	15.0762701	18.19376945	20.43387032	21.86437035	22.63707924	24.70203972	21.74338913	25.61190987	24.94808006	26.45730019	26.64834023	26.80023956	21.63688087	22.66296959	25.15203094	28.52246094	32.77082062	33.94134903	36.43804169	46.74085999	54.86606979			58.06766891	57.42380905	60.49464035	62.4066391		55.89968109	56.09394073	56.33296967	57.56055832	61.76858139	64.24762726	66.50936127	68.85794067	71.39334869	76.88503265	77.5819397				
Malaysia	MYS					79.66461945						93.84024048	91.53845215	91.59470367	95.12595367	94.43450928	93.36847687		92.64541626	92.82956696	90.43933105	89.00241089	90.53060913		94.02973175					97.78829193	94.38189697	100.7229538		92.64541626	93.57424164	98.30967712	103.4630737	100.4165878	98.78507996	100.0832825	100.6836166	98.13118744	100.9640198	108.3240128	104.8485184	104.5325623	103.8477402	101.5461502	100.3082123	
North America	NAC																																																	
Namibia	NAM																							80.67333984		76.02175903				101.037117	98.95140076	96.43937683	96.84432983	97.13336945	96.50811005	89.18617249	88.28887939	85.49732208		82.70900726	87.40142822	84.01537323		87.68177795	88.7440567				80.51763153	
New Caledonia	NCL																																																	
Niger	NER		3.265579939	4.111360073	4.224209785	4.395949841	4.663730145	5.125360012	5.916329861	7.070940018	9.337809563	10.55838013	10.80790997	11.47052002	12.50897026	13.78738022	14.03775978	15.51930046	16.17921066		10.71343994	10.96784973	12.76537037	13.24693012	12.67570019		9.76597023	13.73902988	13.49635029	14.26171017	14.56659031	14.54074955	15.12360001	16.71248055	16.6572094	20.89500999	22.98790932	25.49411011	30.9339695	30.95272064	32.84291077	33.98834991	37.60947037	41.60163116	42.32049179	50.88208008		65.33815765	68.29210663	
Nigeria	NGA																															73.68813324				71.8337326	74.94554901	80.1860733	71.5766983	64.08753204	68.41516876	68.90995789								
Nicaragua	NIC	26.52334976	30.36483955	31.08041	34.30778885				38.6792717	38.05131149	33.79370117	38.83301163		35.22343826	34.29113007	33.28166962	36.47879028	44.23715973	54.60992813	56.03913116					54.52083969	59.6769104	54.73970032				70.18551636	70.17913055	72.34420776	80.2469101	79.90940857	81.21755981	85.19051361	85.06204987	85.97834778	85.35874176		89.32009125								
Netherlands	NLD		99.55162811	97.35852814	97.64537048	96.46378326	96.01470947	96.4076767	95.1411438	94.49194336	93.63419342	94.54885864	99.85135651	101.7461624	100.7768097	99.33666992	94.88452148																																	
Norway	NOR		103.6782379		97.91555786	97.83480835	100.0531769	101.1110001	101.1420364	101.6729965	100.7216415	99.06437683	99.94496155	100.9458466		100.8581772	100.0950775	96.47621155	98.80201721	96.46853638	94.99456787	95.4610672	99.97255707	101.1023636	99.47402191					97.7315979	97.05892944	98.72254944	101.8333969	102.5583115	103.7896423	102.6509399	99.50810242	98.55068207	98.01902771	99.1223526	101.0759735	99.280159	98.13786316	100.4517212	100.9764099	98.91387177	97.87896729	100.5684128	100.5663376	
Nepal	NPL																							41.72024155							54.72745132	57.23138046	59.37825012	63.94171906	66.12982941	66.50534058	71.06645966	73.80052948		78.55552673				106.6749496	106.1446991	109.0110779	110.8380508	115.2686081	118.1416016	
Nauru	NRU																																90.0826416						99.02912903					101.8867874		97.29730225		121.0084		
New Zealand	NZL	100.8264999	104.5279083	106.6485825	105.6019287	101.7939835	98.90516663	98.28044128	100.6583481	101.744873	102.7105713																																							
OECD members	OED					92.2385788	92.71217346	92.90831757	93.926651	93.50064087	93.01145172	94.52588654	94.6193924	93.68335724	93.64573669	94.6832962	94.63607788	95.49382782	95.33808899	96.14311218	94.55992889	94.93505096	94.9956665	96.29605103	96.28972626	96.17500305	96.20806122	96.51493073	96.39891052	96.78646088	97.03936768	97.27023315	98.04412842	97.66168213	97.94962311	97.86920929	97.56179047	97.16684723	97.7093277	97.52268219	97.24571228	97.51583099	97.82427979	98.80091858	98.60980225	98.20018005	98.21907043	97.63105774	97.63246155	
Oman	OMN					0.720990002	0.779540002	2.834340096		7.733719826	12.22898006				23.37689972	29.45965958	29.97116089	35.98651123	39.15192032	46.80627823	54.55125046	62.13864899		69.71395111		70.88069916	73.60704041	77.1206131	80.77178192	82.35119629	84.32302094	82.03125	84.689888	85.85169983	87.55319977						93.81780243		98.68199158	100.8733826	97.73544312	105.4745865	100.8265762	104.043129	105.031662	
Other small states	OSS		58.31887054	59.22079849	60.27830124	62.70787048	62.75065994	61.29410172	60.10309982	61.46789169	63.27851868	62.82661819	65.25408936	65.17902374	64.64595795	63.89651871	66.14891815	69.38275909	67.44934845	67.79541016	65.69883728	68.66072083	68.4597702	68.44877625	67.74491882	68.57518005	68.54837036	69.87573242	71.15424347	74.16900635	75.09320068	75.57206726	76.81011963	77.72353363	78.20339203	77.90837097	77.47312927	79.50650024	78.99295807	79.57897186	79.48558044	80.02290344	80.2381134	81.40109253	82.12966156	80.17664337	80.93654633	80.73673248	80.02375793	
